YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2021,1,16,18,0,0,-999,-999,-999,6.65,23.82,2.43
2021,1,16,19,0,0,-999,-999,-999,6.65,21.94,2.98
2021,1,16,20,0,0,-999,-999,-999,6.53,20.76,3.26
2021,1,16,21,0,0,-999,-999,-999,6.47,19.85,3.32
2021,1,16,22,0,0,-999,-999,-999,6.41,18.97,3.23
2021,1,16,23,0,0,-999,-999,-999,6.29,18.18,3.01
2021,1,17,0,0,0,-999,-999,-999,6.23,17.76,2.64
2021,1,17,1,0,0,-999,-999,-999,6.04,18,2.11
2021,1,17,2,0,0,-999,-999,-999,5.92,18.4,1.51
2021,1,17,3,0,0,-999,-999,-999,5.86,18.48,1.15
2021,1,17,4,0,0,-999,-999,-999,5.92,17.77,1.23
2021,1,17,5,0,0,-999,-999,-999,5.92,16.75,1.62
2021,1,17,6,0,0,-999,-999,-999,5.92,15.67,2
2021,1,17,7,56.8,58.6,0.36,0.17,83.33,6.41,16.89,2.07
2021,1,17,8,233.35,240.2,0.54,0.11,71.43,6.29,20.02,2.77
2021,1,17,9,427.67,435.25,0.63,0.14,60.69,6.47,23.58,2.35
2021,1,17,10,584.7,590.86,0.68,0.16,51.84,6.23,28.11,2.57
2021,1,17,11,649.8,636.51,0.65,0.15,46.03,6.04,30.55,2.86
2021,1,17,12,690.98,693.82,0.69,0.15,44.45,5.98,31.54,2.98
2021,1,17,13,641.7,645.55,0.68,0.16,47.52,5.8,31.96,2.95
2021,1,17,14,523.35,528.82,0.65,0.13,54.46,5.62,31.85,2.74
2021,1,17,15,352.17,359.3,0.59,0.11,64.03,5.55,31.21,2.42
2021,1,17,16,167.88,172.1,0.48,0.17,75.22,7.81,28.87,1.46
2021,1,17,17,20.02,24.39,0.31,0.15,86.86,6.53,26.38,1.36
2021,1,17,18,0,0,-999,-999,-999,6.04,25.26,1.04
2021,1,17,19,0,0,-999,-999,-999,5.86,24.45,0.73
2021,1,17,20,0,0,-999,-999,-999,5.8,23.48,0.76
2021,1,17,21,0,0,-999,-999,-999,5.74,22.1,1.14
2021,1,17,22,0,0,-999,-999,-999,5.74,20.62,1.53
2021,1,17,23,0,0,-999,-999,-999,5.74,19.41,1.73
2021,1,18,0,0,0,-999,-999,-999,5.68,18.4,1.85
2021,1,18,1,0,0,-999,-999,-999,5.55,17.65,1.98
2021,1,18,2,0,0,-999,-999,-999,5.43,16.98,2.13
2021,1,18,3,0,0,-999,-999,-999,5.37,16.08,2.25
2021,1,18,4,0,0,-999,-999,-999,5.31,15.26,2.33
2021,1,18,5,0,0,-999,-999,-999,5.25,14.51,2.4
2021,1,18,6,0,0,-999,-999,-999,5.25,13.9,2.44
2021,1,18,7,60.05,58.39,0.36,0.18,83.3,5.74,15.57,2.14
2021,1,18,8,248.4,255.65,0.57,0.17,71.38,5.68,19.04,2.82
2021,1,18,9,450.02,457.64,0.66,0.18,60.6,5.8,22.62,2.16
2021,1,18,10,611.67,617.75,0.71,0.18,51.72,5.37,27.04,1.62
2021,1,18,11,712.6,714.3,0.73,0.2,45.86,5.25,29.98,0.8
2021,1,18,12,678.48,681.3,0.68,0.16,44.23,5.25,31.17,1.05
2021,1,18,13,632.75,635.75,0.66,0.17,47.3,5.19,31.71,1.53
2021,1,18,14,522.92,528.36,0.64,0.14,54.26,5.07,31.62,1.78
2021,1,18,15,355.6,362.73,0.59,0.12,63.84,5.07,30.9,2.07
2021,1,18,16,170.6,175.48,0.48,0.17,75.05,7.02,28.47,1.79
2021,1,18,17,21.15,25.5,0.32,0.15,86.74,6.65,23.93,2.64
2021,1,18,18,0,0,-999,-999,-999,6.16,21.62,3.27
2021,1,18,19,0,0,-999,-999,-999,5.92,20.43,3.52
2021,1,18,20,0,0,-999,-999,-999,5.74,19.36,3.52
2021,1,18,21,0,0,-999,-999,-999,5.55,18.33,3.45
2021,1,18,22,0,0,-999,-999,-999,5.49,17.41,3.38
2021,1,18,23,0,0,-999,-999,-999,5.37,16.57,3.31
2021,1,19,0,0,0,-999,-999,-999,5.31,15.78,3.23
2021,1,19,1,0,0,-999,-999,-999,5.25,15,3.12
2021,1,19,2,0,0,-999,-999,-999,5.25,14.2,2.99
2021,1,19,3,0,0,-999,-999,-999,5.19,13.43,2.85
2021,1,19,4,0,0,-999,-999,-999,5.25,12.7,2.75
2021,1,19,5,0,0,-999,-999,-999,5.31,12.07,2.69
2021,1,19,6,0,0,-999,-999,-999,5.43,11.53,2.65
2021,1,19,7,54.3,54.09,0.33,0.18,83.27,5.62,13.7,2.77
2021,1,19,8,224.5,231.87,0.52,0.1,71.32,5.8,16.62,2.47
2021,1,19,9,418.55,426.25,0.62,0.12,60.51,6.04,20.55,1.69
2021,1,19,10,574.38,580.98,0.66,0.16,51.59,5.98,24.49,1.23
2021,1,19,11,674.48,676.23,0.69,0.15,45.68,5.43,27.68,1.59
2021,1,19,12,695.67,698.44,0.69,0.15,44.02,5.25,29.01,1.76
2021,1,19,13,650.48,652.61,0.68,0.16,47.08,5.19,29.68,2.02
2021,1,19,14,536.52,541.91,0.66,0.13,54.05,5.13,29.71,2.38
2021,1,19,15,367,373.15,0.6,0.12,63.65,5.13,29.08,2.7
2021,1,19,16,178.92,183.77,0.5,0.17,74.88,6.84,26.72,1.98
2021,1,19,17,22.75,27.02,0.33,0.16,86.62,6.59,22.41,2.53
2021,1,19,18,0,0,-999,-999,-999,6.1,20.41,2.93
2021,1,19,19,0,0,-999,-999,-999,5.92,19.11,3.23
2021,1,19,20,0,0,-999,-999,-999,5.68,18.09,3.43
2021,1,19,21,0,0,-999,-999,-999,5.43,17.18,3.48
2021,1,19,22,0,0,-999,-999,-999,5.25,16.23,3.44
2021,1,19,23,0,0,-999,-999,-999,5.19,15.31,3.33
2021,1,20,0,0,0,-999,-999,-999,5.13,14.48,3.17
2021,1,20,1,0,0,-999,-999,-999,5.07,13.74,3.02
2021,1,20,2,0,0,-999,-999,-999,5,13.12,2.92
2021,1,20,3,0,0,-999,-999,-999,4.88,12.58,2.83
2021,1,20,4,0,0,-999,-999,-999,4.82,12.07,2.7
2021,1,20,5,0,0,-999,-999,-999,4.82,11.62,2.55
2021,1,20,6,0,0,-999,-999,-999,4.94,11.29,2.4
2021,1,20,7,57.52,57.31,0.34,0.18,83.23,5.31,13.28,2.43
2021,1,20,8,241.42,241.31,0.53,0.13,71.25,5.49,16.07,2.29
2021,1,20,9,438.95,440.5,0.63,0.16,60.41,5.55,19.97,1.38
2021,1,20,10,597.27,603.75,0.69,0.18,51.45,5.13,24.6,0.55
2021,1,20,11,698.23,699.49,0.71,0.2,45.49,4.76,27.87,0.34
2021,1,20,12,707.9,709.57,0.7,0.2,43.8,4.64,29.26,0.93
2021,1,20,13,663.12,663.53,0.69,0.17,46.85,4.52,30.01,1.49
2021,1,20,14,550.17,555.45,0.67,0.15,53.84,4.52,30.04,1.94
2021,1,20,15,381.4,387.14,0.62,0.13,63.45,4.52,29.41,2.18
2021,1,20,16,186.1,190.67,0.52,0.16,74.7,6.84,26.93,1.64
2021,1,20,17,24.38,28.52,0.34,0.16,86.51,5.98,23.47,2.16
2021,1,20,18,0,0,-999,-999,-999,5.62,21.44,2.53
2021,1,20,19,0,0,-999,-999,-999,5.62,19.83,2.83
2021,1,20,20,0,0,-999,-999,-999,5.49,18.52,3.11
2021,1,20,21,0,0,-999,-999,-999,5.43,17.51,3.27
2021,1,20,22,0,0,-999,-999,-999,5.31,16.7,3.31
2021,1,20,23,0,0,-999,-999,-999,5.25,16.01,3.31
2021,1,21,0,0,0,-999,-999,-999,5.13,15.4,3.26
2021,1,21,1,0,0,-999,-999,-999,5.07,14.86,3.19
2021,1,21,2,0,0,-999,-999,-999,5.07,14.43,3.12
2021,1,21,3,0,0,-999,-999,-999,5.13,14.03,3.05
2021,1,21,4,0,0,-999,-999,-999,5.19,13.61,3.04
2021,1,21,5,0,0,-999,-999,-999,5.19,13.15,3.14
2021,1,21,6,0,0,-999,-999,-999,5.13,12.69,3.23
2021,1,21,7,60.5,62.04,0.38,0.18,83.18,5.19,14.36,3.91
2021,1,21,8,246.05,252.66,0.55,0.12,71.18,5.13,17.05,3.81
2021,1,21,9,442.8,449.5,0.65,0.15,60.3,5.25,20.99,2.96
2021,1,21,10,601.67,608.62,0.7,0.17,51.3,5.25,24.98,2.85
2021,1,21,11,659.33,645.37,0.66,0.15,45.3,5.31,28.83,2.63
2021,1,21,12,681.27,667.94,0.66,0.15,43.59,5.31,30.58,2.2
2021,1,21,13,736.42,737.53,0.77,0.19,46.62,5.25,31.26,1.75
2021,1,21,14,617.35,623.12,0.75,0.18,53.62,5.13,31.33,1.17
2021,1,21,15,442,448.22,0.71,0.19,63.26,5.07,30.79,0.53
2021,1,21,16,229.05,233.91,0.62,0.2,74.52,6.16,29.4,0.12
2021,1,21,17,33.3,37.38,0.42,0.17,86.39,5.8,27.15,0.77
2021,1,21,18,0,0,-999,-999,-999,5.62,24.67,1.24
2021,1,21,19,0,0,-999,-999,-999,5.43,23.64,1.65
2021,1,21,20,0,0,-999,-999,-999,5.49,21.91,2.1
2021,1,21,21,0,0,-999,-999,-999,5.49,20.05,2.56
2021,1,21,22,0,0,-999,-999,-999,5.49,18.36,2.9
2021,1,21,23,0,0,-999,-999,-999,5.43,17.06,3.13
2021,1,22,0,0,0,-999,-999,-999,5.31,16.08,3.21
2021,1,22,1,0,0,-999,-999,-999,5.19,15.24,3.17
2021,1,22,2,0,0,-999,-999,-999,5,14.54,2.99
2021,1,22,3,0,0,-999,-999,-999,4.94,14.11,2.67
2021,1,22,4,0,0,-999,-999,-999,4.82,14,2.3
2021,1,22,5,0,0,-999,-999,-999,4.76,13.98,1.97
2021,1,22,6,0,0,-999,-999,-999,4.7,13.88,1.71
2021,1,22,7,69.88,67.21,0.4,0.18,83.13,5.07,15.29,1.35
2021,1,22,8,272.38,258.05,0.57,0.14,71.1,4.58,18.48,1.46
2021,1,22,9,474.58,457.7,0.66,0.16,60.19,4.58,22.23,1.41
2021,1,22,10,634.83,626.02,0.71,0.16,51.14,4.39,26.94,1.25
2021,1,22,11,734.35,735.81,0.74,0.18,45.1,4.52,29.55,0.49
2021,1,22,12,684.16,670.52,0.66,0.15,43.35,4.52,31.14,1.8
2021,1,22,13,645.02,631.3,0.65,0.15,46.39,4.46,31.84,2.39
2021,1,22,14,621.8,627.75,0.75,0.19,53.4,4.46,31.85,2.62
2021,1,22,15,441.98,436.09,0.69,0.17,63.06,4.52,31.19,2.65
2021,1,22,16,226.48,217.52,0.57,0.19,74.34,6.65,28.75,1.86
2021,1,22,17,32.55,34.25,0.38,0.16,86.27,6.29,24.58,2.26
2021,1,22,18,0,0,-999,-999,-999,5.68,23.12,2.29
2021,1,22,19,0,0,-999,-999,-999,5.49,22.44,2.15
2021,1,22,20,0,0,-999,-999,-999,5.37,21.8,2.06
2021,1,22,21,0,0,-999,-999,-999,5.31,20.84,2.17
2021,1,22,22,0,0,-999,-999,-999,5.37,19.25,2.52
2021,1,22,23,0,0,-999,-999,-999,5.49,17.4,3.01
2021,1,23,0,0,0,-999,-999,-999,5.68,16.22,3.33
2021,1,23,1,0,0,-999,-999,-999,5.92,15.48,3.39
2021,1,23,2,0,0,-999,-999,-999,6.29,14.75,3.24
2021,1,23,3,0,0,-999,-999,-999,6.65,13.97,2.99
2021,1,23,4,0,0,-999,-999,-999,6.96,13.25,2.77
2021,1,23,5,0,0,-999,-999,-999,7.2,12.66,2.59
2021,1,23,6,0,0,-999,-999,-999,7.32,12.26,2.41
2021,1,23,7,56.25,57.83,0.34,0.23,83.07,7.32,14.61,2.48
2021,1,23,8,251.62,169.38,0.37,0.12,71.02,7.51,17.44,2
2021,1,23,9,449.58,308.74,0.44,0.14,60.07,9.4,21.43,2.27
2021,1,23,10,608.58,491.82,0.55,0.15,50.98,9.4,25.4,2.14
2021,1,23,11,707.4,698.7,0.7,0.15,44.9,8.12,28.39,1.72
2021,1,23,12,783.77,775.41,0.76,0.17,43.12,7.75,29.78,2.23
2021,1,23,13,733.83,704.51,0.73,0.17,46.15,7.63,30.35,2.95
2021,1,23,14,613.58,608.57,0.73,0.16,53.18,7.45,30.49,3.36
2021,1,23,15,434.02,434.56,0.68,0.16,62.86,7.2,30.06,3.55
2021,1,23,16,219.55,222.45,0.58,0.19,74.17,7.75,28.42,2.77
2021,1,23,17,31.67,35.62,0.38,0.16,86.14,8.12,23.99,2.51
2021,1,23,18,0,0,-999,-999,-999,7.39,22.15,2.76
2021,1,23,19,0,0,-999,-999,-999,6.9,21.01,2.9
2021,1,23,20,0,0,-999,-999,-999,6.35,19.85,3.07
2021,1,23,21,0,0,-999,-999,-999,5.8,18.66,3.23
2021,1,23,22,0,0,-999,-999,-999,5.19,17.54,3.34
2021,1,23,23,0,0,-999,-999,-999,4.64,16.47,3.39
2021,1,24,0,0,0,-999,-999,-999,4.15,15.4,3.38
2021,1,24,1,0,0,-999,-999,-999,3.72,14.43,3.32
2021,1,24,2,0,0,-999,-999,-999,3.42,13.55,3.27
2021,1,24,3,0,0,-999,-999,-999,3.23,12.73,3.21
2021,1,24,4,0,0,-999,-999,-999,3.05,11.92,3.14
2021,1,24,5,0,0,-999,-999,-999,2.93,11.14,3.05
2021,1,24,6,0,0,-999,-999,-999,2.87,10.4,2.96
2021,1,24,7,66.83,65.16,0.38,0.18,83.01,2.69,12.21,3.45
2021,1,24,8,271.02,245.12,0.53,0.12,70.94,2.56,14.92,3.04
2021,1,24,9,484.73,454.23,0.65,0.15,59.95,2.69,18.94,2.65
2021,1,24,10,656.23,660.94,0.74,0.16,50.81,2.56,23.18,2.28
2021,1,24,11,762.58,764.81,0.77,0.16,44.69,2.26,26.23,1.11
2021,1,24,12,795.02,796.56,0.77,0.16,42.88,2.14,27.62,1.8
2021,1,24,13,747.85,749.77,0.77,0.16,45.91,2.01,28.34,2.64
2021,1,24,14,626.85,632.95,0.75,0.16,52.95,1.89,28.37,3.18
2021,1,24,15,444.2,451.03,0.7,0.14,62.66,1.83,27.59,3.42
2021,1,24,16,230.3,234.98,0.61,0.16,73.99,3.54,24.77,2.35
2021,1,24,17,33.67,37.82,0.39,0.17,86.02,3.66,19.69,2.85
2021,1,24,18,0,0,-999,-999,-999,3.23,17.44,3.16
2021,1,24,19,0,0,-999,-999,-999,3.05,16.03,3.36
2021,1,24,20,0,0,-999,-999,-999,2.87,14.73,3.58
2021,1,24,21,0,0,-999,-999,-999,2.75,13.62,3.7
2021,1,24,22,0,0,-999,-999,-999,2.56,12.62,3.72
2021,1,24,23,0,0,-999,-999,-999,2.38,11.71,3.71
2021,1,25,0,0,0,-999,-999,-999,2.2,10.88,3.72
2021,1,25,1,0,0,-999,-999,-999,2.14,10.14,3.81
2021,1,25,2,0,0,-999,-999,-999,2.14,9.51,4.01
2021,1,25,3,0,0,-999,-999,-999,2.2,8.88,4.09
2021,1,25,4,0,0,-999,-999,-999,2.38,8.31,4.11
2021,1,25,5,0,0,-999,-999,-999,2.56,7.85,4.14
2021,1,25,6,0,0,-999,-999,-999,2.69,7.46,4.19
2021,1,25,7,70.1,71.29,0.41,0.19,82.95,2.81,9.22,5.26
2021,1,25,8,277.6,282.96,0.62,0.14,70.84,2.93,12.41,4.65
2021,1,25,9,488.58,495.11,0.7,0.15,59.82,2.99,17.2,5.19
2021,1,25,10,655.1,658.98,0.74,0.16,50.64,2.99,21.57,5.4
2021,1,25,11,757.85,760.64,0.76,0.18,44.47,2.56,25.4,4.39
2021,1,25,12,793.08,794.41,0.77,0.17,42.63,2.38,27.39,3.31
2021,1,25,13,745.7,747.44,0.76,0.17,45.66,2.32,28.25,2.87
2021,1,25,14,623.83,595.69,0.7,0.16,52.73,2.26,28.39,2.7
2021,1,25,15,442.75,399.71,0.62,0.15,62.46,2.26,27.83,2.67
2021,1,25,16,226.3,195.63,0.5,0.18,73.81,4.21,25.26,1.95
2021,1,25,17,34.17,33.42,0.33,0.16,85.89,3.97,20.56,2.59
2021,1,25,18,0,0,-999,-999,-999,3.54,18.12,3.04
2021,1,25,19,0,0,-999,-999,-999,3.42,16.43,3.41
2021,1,25,20,0,0,-999,-999,-999,3.23,15.1,3.69
2021,1,25,21,0,0,-999,-999,-999,3.05,14.05,3.77
2021,1,25,22,0,0,-999,-999,-999,2.93,13.16,3.8
2021,1,25,23,0,0,-999,-999,-999,2.87,12.38,3.81
2021,1,26,0,0,0,-999,-999,-999,2.81,11.6,3.7
2021,1,26,1,0,0,-999,-999,-999,2.81,10.83,3.61
2021,1,26,2,0,0,-999,-999,-999,2.81,10.11,3.62
2021,1,26,3,0,0,-999,-999,-999,2.87,9.32,3.6
2021,1,26,4,0,0,-999,-999,-999,2.93,8.54,3.53
2021,1,26,5,0,0,-999,-999,-999,3.05,7.84,3.43
2021,1,26,6,0,0,-999,-999,-999,3.11,7.31,3.4
2021,1,26,7,73.3,74.03,0.42,0.18,82.87,3.11,9.39,4.62
2021,1,26,8,281.8,287.23,0.62,0.14,70.74,3.17,12.61,3.93
2021,1,26,9,493.2,498.31,0.7,0.16,59.69,3.23,17.5,3.76
2021,1,26,10,661.7,665.75,0.74,0.17,50.46,2.99,22.4,4.35
2021,1,26,11,764.55,767.36,0.77,0.16,44.24,2.62,26.16,3.73
2021,1,26,12,821.45,822.59,0.8,0.17,42.38,2.5,27.9,3.08
2021,1,26,13,774.05,775.55,0.79,0.18,45.41,2.44,28.64,2.75
2021,1,26,14,650.5,641.88,0.75,0.16,52.49,2.38,28.72,2.72
2021,1,26,15,468.52,446.95,0.69,0.16,62.26,2.38,28.12,2.76
2021,1,26,16,246.73,220.45,0.55,0.18,73.63,4.15,25.65,1.97
2021,1,26,17,39.6,39.41,0.38,0.17,85.76,4.03,21.14,2.41
2021,1,26,18,0,0,-999,-999,-999,3.48,18.94,2.73
2021,1,26,19,0,0,-999,-999,-999,3.42,17.29,3.02
2021,1,26,20,0,0,-999,-999,-999,3.3,15.7,3.33
2021,1,26,21,0,0,-999,-999,-999,3.23,14.4,3.59
2021,1,26,22,0,0,-999,-999,-999,3.11,13.37,3.71
2021,1,26,23,0,0,-999,-999,-999,2.99,12.44,3.71
2021,1,27,0,0,0,-999,-999,-999,2.87,11.59,3.67
2021,1,27,1,0,0,-999,-999,-999,2.81,10.79,3.68
2021,1,27,2,0,0,-999,-999,-999,2.87,9.94,3.68
2021,1,27,3,0,0,-999,-999,-999,2.93,9.2,3.77
2021,1,27,4,0,0,-999,-999,-999,3.05,8.62,3.89
2021,1,27,5,0,0,-999,-999,-999,3.17,8.13,3.93
2021,1,27,6,0,0,-999,-999,-999,3.23,7.73,3.9
2021,1,27,7,73.95,74.81,0.42,0.18,82.79,3.3,9.78,5.02
2021,1,27,8,280.48,286.37,0.62,0.13,70.64,3.36,13.07,4.13
2021,1,27,9,489.75,495.24,0.7,0.15,59.55,3.36,18.02,3.69
2021,1,27,10,656.8,661.05,0.73,0.16,50.28,2.99,22.99,4.17
2021,1,27,11,762.23,764.93,0.76,0.17,44.02,2.75,26.3,3.39
2021,1,27,12,820,821.04,0.79,0.18,42.12,2.69,27.79,2.61
2021,1,27,13,770.05,771.35,0.78,0.17,45.16,2.62,28.51,2.32
2021,1,27,14,650.1,655.92,0.77,0.17,52.26,2.5,28.57,2.31
2021,1,27,15,468.73,476.1,0.73,0.17,62.05,2.5,27.95,2.38
2021,1,27,16,248,252.75,0.63,0.18,73.45,4.21,25.63,1.83
2021,1,27,17,40.92,40.34,0.38,0.17,85.62,4.15,20.98,2.41
2021,1,27,18,0,0,-999,-999,-999,3.66,18.43,2.89
2021,1,27,19,0,0,-999,-999,-999,3.6,16.66,3.26
2021,1,27,20,0,0,-999,-999,-999,3.48,15.31,3.57
2021,1,27,21,0,0,-999,-999,-999,3.36,14.27,3.74
2021,1,27,22,0,0,-999,-999,-999,3.23,13.4,3.76
2021,1,27,23,0,0,-999,-999,-999,3.17,12.59,3.74
2021,1,28,0,0,0,-999,-999,-999,3.11,11.81,3.67
2021,1,28,1,0,0,-999,-999,-999,3.05,11.07,3.58
2021,1,28,2,0,0,-999,-999,-999,2.99,10.36,3.46
2021,1,28,3,0,0,-999,-999,-999,2.93,9.71,3.39
2021,1,28,4,0,0,-999,-999,-999,2.93,9.08,3.32
2021,1,28,5,0,0,-999,-999,-999,2.99,8.45,3.25
2021,1,28,6,0,0,-999,-999,-999,3.11,7.9,3.24
2021,1,28,7,81.35,82.31,0.46,0.18,82.7,3.17,10.27,4.32
2021,1,28,8,298.33,305.13,0.66,0.16,70.53,3.23,13.31,3.67
2021,1,28,9,511.38,517.98,0.73,0.16,59.41,3.36,17.91,2.84
2021,1,28,10,681.75,687.29,0.77,0.18,50.09,3.05,22.74,2.66
2021,1,28,11,784.27,786.85,0.77,0.17,43.78,2.69,26.42,2.29
2021,1,28,12,830.23,831.12,0.8,0.18,41.86,2.62,27.83,2.1
2021,1,28,13,784.83,786.72,0.79,0.18,44.9,2.5,28.57,2.31
2021,1,28,14,663.52,645.33,0.75,0.17,52.02,2.44,28.69,2.7
2021,1,28,15,483.05,451.63,0.68,0.17,61.84,2.44,28.07,3.04
2021,1,28,16,260.62,230.83,0.57,0.18,73.27,3.91,25.65,2.31
2021,1,28,17,45.9,41.95,0.38,0.16,85.49,4.15,20.22,2.86
2021,1,28,18,0,0,-999,-999,-999,3.66,17.66,3.37
2021,1,28,19,0,0,-999,-999,-999,3.48,16.34,3.72
2021,1,28,20,0,0,-999,-999,-999,3.36,15.36,3.9
2021,1,28,21,0,0,-999,-999,-999,3.23,14.55,4.01
2021,1,28,22,0,0,-999,-999,-999,3.11,13.75,4.16
2021,1,28,23,0,0,-999,-999,-999,3.05,12.87,4.19
2021,1,29,0,0,0,-999,-999,-999,2.93,11.95,4.06
2021,1,29,1,0,0,-999,-999,-999,2.81,11.07,3.92
2021,1,29,2,0,0,-999,-999,-999,2.75,10.31,3.92
2021,1,29,3,0,0,-999,-999,-999,2.69,9.65,3.94
2021,1,29,4,0,0,-999,-999,-999,2.75,8.94,3.82
2021,1,29,5,0,0,-999,-999,-999,2.87,8.27,3.68
2021,1,29,6,0,0,-999,-999,-999,2.93,7.83,3.65
2021,1,29,7,92.45,92.7,0.52,0.19,82.61,2.99,10.22,4.88
2021,1,29,8,321.27,326.52,0.7,0.18,70.41,3.11,13.58,4.23
2021,1,29,9,535.62,540.56,0.75,0.18,59.25,3.23,18.58,4.11
2021,1,29,10,702.5,707.01,0.78,0.18,49.9,2.99,23.99,5.37
2021,1,29,11,804.25,806.48,0.8,0.19,43.54,2.69,27.05,4.59
2021,1,29,12,829.75,830.66,0.79,0.17,41.59,2.5,28.52,3.78
2021,1,29,13,780.92,732.33,0.73,0.16,44.63,2.38,29.26,3.38
2021,1,29,14,662.15,580.76,0.67,0.16,51.79,2.26,29.28,3.36
2021,1,29,15,481.52,391.78,0.59,0.16,61.64,2.14,28.61,3.38
2021,1,29,16,259.77,196.65,0.48,0.18,73.09,3.78,26.11,2.25
2021,1,29,17,46.12,35.95,0.32,0.16,85.36,3.85,21.44,2.47
2021,1,29,18,0,0,-999,-999,-999,3.23,19.3,2.75
2021,1,29,19,0,0,-999,-999,-999,3.17,17.61,3.1
2021,1,29,20,0,0,-999,-999,-999,3.05,15.93,3.51
2021,1,29,21,0,0,-999,-999,-999,2.93,14.69,3.81
2021,1,29,22,0,0,-999,-999,-999,2.81,13.77,3.92
2021,1,29,23,0,0,-999,-999,-999,2.69,12.91,3.9
2021,1,30,0,0,0,-999,-999,-999,2.62,12.11,3.89
2021,1,30,1,0,0,-999,-999,-999,2.56,11.3,3.92
2021,1,30,2,0,0,-999,-999,-999,2.62,10.44,3.88
2021,1,30,3,0,0,-999,-999,-999,2.69,9.68,3.83
2021,1,30,4,0,0,-999,-999,-999,2.81,9.06,3.8
2021,1,30,5,0,0,-999,-999,-999,2.87,8.55,3.76
2021,1,30,6,0,0,-999,-999,-999,2.93,8.16,3.71
2021,1,30,7,84.1,84.7,0.46,0.19,82.52,2.93,10.62,4.82
2021,1,30,8,301.75,308.17,0.65,0.16,70.3,2.99,13.98,4.02
2021,1,30,9,513.33,519.98,0.72,0.17,59.09,3.11,18.86,3.28
2021,1,30,10,682.62,688.45,0.76,0.19,49.7,2.75,24.37,4.29
2021,1,30,11,783.1,785.09,0.77,0.17,43.3,2.5,27.92,3.75
2021,1,30,12,835.6,836.39,0.8,0.18,41.32,2.56,29.42,2.75
2021,1,30,13,790.52,793.26,0.79,0.19,44.37,2.5,30.12,2.29
2021,1,30,14,670.23,666.21,0.77,0.17,51.55,2.38,30.19,2.22
2021,1,30,15,490.73,473.59,0.7,0.18,61.43,2.32,29.59,2.2
2021,1,30,16,268.23,240.87,0.59,0.18,72.91,4.09,27.3,1.64
2021,1,30,17,50.33,45.35,0.39,0.16,85.23,3.85,23.15,2.1
2021,1,30,18,0,0,-999,-999,-999,3.36,20.64,2.59
2021,1,30,19,0,0,-999,-999,-999,3.3,18.68,2.98
2021,1,30,20,0,0,-999,-999,-999,3.17,17.03,3.26
2021,1,30,21,0,0,-999,-999,-999,3.17,15.62,3.47
2021,1,30,22,0,0,-999,-999,-999,3.11,14.42,3.65
2021,1,30,23,0,0,-999,-999,-999,3.05,13.48,3.75
2021,1,31,0,0,0,-999,-999,-999,2.93,12.66,3.76
2021,1,31,1,0,0,-999,-999,-999,2.87,11.93,3.73
2021,1,31,2,0,0,-999,-999,-999,2.69,11.26,3.72
2021,1,31,3,0,0,-999,-999,-999,2.5,10.71,3.74
2021,1,31,4,0,0,-999,-999,-999,2.38,10.15,3.78
2021,1,31,5,0,0,-999,-999,-999,2.32,9.61,3.84
2021,1,31,6,0,0,-999,-999,-999,2.32,9.14,3.92
2021,1,31,7,86.58,86.88,0.47,0.19,82.41,2.2,11.61,4.97
2021,1,31,8,305.1,311.06,0.66,0.16,70.17,2.2,14.83,4.15
2021,1,31,9,517.2,523.24,0.73,0.16,58.94,2.44,19.51,3.02
2021,1,31,10,684.52,688.73,0.76,0.16,49.49,2.44,24.4,3.06
2021,1,31,11,789.5,791.26,0.77,0.18,43.04,2.38,28.66,2.65
2021,1,31,12,837.9,838.85,0.8,0.17,41.04,2.38,30.55,1.65
2021,1,31,13,790.85,793.67,0.79,0.17,44.09,2.38,31.19,0.88
2021,1,31,14,673.8,680.82,0.77,0.18,51.31,2.38,31.23,0.52
2021,1,31,15,492.05,459.16,0.68,0.18,61.23,2.38,30.71,0.81
2021,1,31,16,269.88,229.54,0.55,0.18,72.73,3.85,29,0.91
2021,1,31,17,51.8,42.83,0.36,0.16,85.09,3.66,26.08,1.16
2021,1,31,18,0,0,-999,-999,-999,3.05,24.65,1.43
2021,1,31,19,0,0,-999,-999,-999,2.99,23.33,1.64
2021,1,31,20,0,0,-999,-999,-999,2.99,21.9,1.79
2021,1,31,21,0,0,-999,-999,-999,2.87,20.7,2.04
2021,1,31,22,0,0,-999,-999,-999,2.99,19.07,2.45
2021,1,31,23,0,0,-999,-999,-999,2.99,16.9,2.96
2021,2,1,0,0,0,-999,-999,-999,2.93,15.01,3.44
2021,2,1,1,0,0,-999,-999,-999,2.81,13.86,3.68
2021,2,1,2,0,0,-999,-999,-999,2.69,12.98,3.65
2021,2,1,3,0,0,-999,-999,-999,2.69,12.2,3.57
2021,2,1,4,0,0,-999,-999,-999,2.62,11.53,3.55
2021,2,1,5,0,0,-999,-999,-999,2.56,10.98,3.63
2021,2,1,6,0,0,-999,-999,-999,2.5,10.53,3.68
2021,2,1,7,88.33,88.74,0.47,0.17,82.3,2.32,13.15,4.63
2021,2,1,8,307.4,314.16,0.66,0.16,70.05,2.2,16.44,4.08
